object-id,district,timeperiod,total-tender-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,others-tenders-awarded-value,immediate-measures-tenders-awarded-value,preparedness-measures-tenders-awarded-value,lwss-tenders-awarded-value,wss-tenders-awarded-value,ridf-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,state,max-rain,mean-rain,count,sum-rain,shape-leng,shape-area,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,total-tender-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,restoration-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,financial-year,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-030-02105,BILASPUR,2023_10,493716.0,0.0,0.0,493716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.06,165.0,9.4,0.0,0.0,BILASPUR,0.09,13.64,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66248333.0,0.0,51341861.0,9590017.0,0.0,5316455.0,91000000.0,0.98,9513.0,6526.0,110260.0,195.0,0.0,0.0,531026.0,1294.0,754.0,20.0,30.0,5333.0,12.7,2.0,44.19,8.08,23767.0,0.00042767,887.7542739,3.76,4.79,3.12,1.75,3.56,2.26,4,4,5,4,2023-2024,3901711.0,0.0,0.0,0.0,0.7603101281177628,5,,0.0
02-030-02106,BILASPUR,2023_10,611000.0,0.0,0.0,611000.0,0.0,0.0,611000.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.06,182.0,10.6,0.0,0.0,GHUMARWIN,0.03,6.64,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201250679.5,0.0,8343646.0,3957080.0,182446724.5,6503229.0,91000000.0,0.98,7079.0,4870.0,82361.0,210.0,0.0,0.0,682468.0,1316.0,757.0,14.0,30.0,5749.0,12.2,3.0,87.9,3.28,24040.0,0.00056009,868.1341172,4.07,4.79,3.18,1.8,3.32,2.33,4,4,5,4,2023-2024,5937118.0,0.0,0.0,0.0,0.7603101281177628,5,,0.0
02-032-00055,SIRMAUR,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.04,0.04,278.0,11.76,0.0,0.0,RENUKA,0.04,12.34,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11083532.53,0.0,1562088.42,9521444.11,0.0,0.0,0.0,0.9,2307.0,3020.0,40194.0,126.0,0.0,0.0,392498.0,511.0,1572.0,30.0,32.0,3213.0,9.7,2.0,29.32,10.51,10561.0,0.00046165,1183.033255,3.8,4.98,3.25,1.8,3.47,2.19,2,4,5,5,2023-2024,0.0,0.0,0.0,0.0,0.7598650462350536,5,,0.0
02-024-02122,KANGRA,2023_10,1924013.0,0.0,1924013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.05,296.0,14.68,0.0,0.0,JAWALI,0.09,32.33,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924013.0,0.0,1924013.0,0.0,0.0,0.0,250500000.0,1.01,10640.0,7285.0,123910.0,233.0,27966.0,19.0,631357.0,1014.0,567.0,9.0,24.0,6597.0,12.5,3.0,57.89,4.35,32313.0,0.0005023,1037.131372,2.93,4.92,3.6,1.84,4.29,3.1,5,4,4,4,2023-2024,0.0,0.0,0.0,0.0,0.7523401090649562,5,,0.0
02-024-02118,KANGRA,2023_10,3092425.0,0.0,3092425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.04,310.0,11.42,0.0,0.0,INDORA,0.06,28.13,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28695103.0,0.0,18012839.0,5834677.0,0.0,4847587.0,250500000.0,1.0,19384.0,13370.0,162910.0,133.0,11460.0,3.0,882280.0,2040.0,344.0,5.0,24.0,9487.0,11.4,3.0,57.8,4.11,21061.0,0.00056354,865.5547744,3.17,4.61,3.17,1.77,3.58,2.67,5,4,4,4,2023-2024,0.0,0.0,0.0,0.0,0.7523401090649562,5,,0.0
02-027-00032,MANDI,2023_10,1130738.0,0.0,1130738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.04,243.0,10.56,0.0,0.0,SUNDAR NAGAR,0.03,12.29,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61728180.9,0.0,23918722.75,20539761.15,0.0,17269697.0,305500000.0,1.0,7301.0,5616.0,125208.0,230.0,0.0,0.0,592195.0,821.0,1090.0,23.0,27.0,5408.0,12.8,3.0,41.22,5.28,31801.0,0.00057919,1212.547943,4.0,4.89,3.14,1.83,3.5,2.21,5,4,4,4,2023-2024,0.0,0.0,0.0,0.0,0.7523401090649562,5,,0.0
02-024-02113,KANGRA,2023_10,9836727.0,0.0,2308700.0,7528027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.03,507.0,15.78,0.0,0.0,DERA GOPIPUR,0.05,32.49,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127691597.0,0.0,104537232.0,23154365.0,0.0,0.0,250500000.0,1.01,12856.0,8813.0,143647.0,209.0,18654.0,16.0,721538.0,1188.0,494.0,5.0,24.0,20512.0,12.3,3.0,53.66,5.76,32833.0,0.00089835,946.17724,3.37,4.71,3.19,1.7,3.58,2.56,5,4,4,4,2023-2024,0.0,0.0,0.0,0.0,0.7523401090649562,5,,0.0
02-023-00008,CHAMBA,2023_10,320714178.0,0.0,320714178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.06,244.0,15.01,0.0,0.0,SIHUNTA,0.05,17.61,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322447481.92,0.0,320714177.92,1733304.0,0.0,0.0,186000000.0,0.98,1532.0,1823.0,29357.0,141.0,0.0,0.0,258019.0,461.0,1481.0,25.0,23.0,2208.0,12.0,2.0,49.17,5.77,13561.0,0.00054163,1010.725249,3.05,4.97,3.34,1.78,4.16,2.4,2,4,4,5,2023-2024,0.0,0.0,0.0,0.0,0.7458865534245529,5,,0.0
02-027-00022,MANDI,2023_10,5964591.0,0.0,0.0,5964591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.04,0.04,232.0,8.18,0.0,0.0,CHACHYOT,0.03,9.32,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14403089.0,0.0,357366.0,14045723.0,0.0,0.0,305500000.0,1.0,1885.0,1461.0,37433.0,169.0,0.0,0.0,444842.0,683.0,1771.0,25.0,27.0,4114.0,11.8,2.0,60.21,5.43,15222.0,0.00050746,1026.882287,3.77,4.91,3.27,1.63,3.01,3.02,2,4,4,5,2023-2024,0.0,0.0,0.0,0.0,0.7458865534245529,5,,0.0
02-023-00001,CHAMBA,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.14,246.0,34.37,0.0,0.0,BHATTIYAT,0.72,195.14,29.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186000000.0,0.97,3493.0,4458.0,57664.0,155.0,0.0,0.0,351399.0,661.0,1542.0,26.0,23.0,4594.0,12.2,3.0,37.85,6.26,12398.0,0.00048688,1674.489822,3.19,4.96,3.07,1.7,3.96,1.7,3,4,5,4,2023-2024,0.0,0.0,0.0,0.0,0.7443476603041123,5,,0.0
02-032-00050,SIRMAUR,2023_10,8966841.0,0.0,6899316.0,2067525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.04,0.03,277.0,8.2,0.0,0.0,NAHAN,0.03,11.04,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197939019.79000002,0.0,69109760.0,3958490.79,124870769.0,0.0,0.0,0.9,4330.0,5435.0,68995.0,194.0,0.0,0.0,599322.0,1459.0,702.0,16.0,32.0,10571.0,12.7,3.0,49.74,12.61,15978.0,0.00057395,1110.902686,2.99,4.99,3.17,2.02,3.39,3.1,3,4,5,4,2023-2024,1221303.0,0.0,0.0,0.0,0.7443476603041123,5,,0.0
02-027-00023,MANDI,2023_10,674504.0,0.0,461616.0,212888.0,0.0,0.0,461616.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.03,172.0,5.94,0.0,0.0,DHARAMPUR,0.15,32.47,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502592074.54,0.0,3040891.0,14284545.4,459829930.5,25436707.64,305500000.0,1.0,3768.0,2947.0,54608.0,194.0,0.0,0.0,220012.0,224.0,975.0,21.0,27.0,2853.0,11.9,2.0,50.78,9.16,18426.0,0.00054331,1354.147779,3.75,4.73,3.27,1.72,4.01,2.33,3,4,3,5,2023-2024,461616.0,0.0,0.0,0.0,0.7373114134458194,5,,0.0
02-032-00049,SIRMAUR,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.04,0.04,163.0,6.33,0.0,0.0,KAMRAU,0.04,8.5,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385711.0,0.0,385711.0,0.0,0.0,0.0,0.0,0.9,2115.0,2760.0,36306.0,139.0,0.0,0.0,270647.0,416.0,1266.0,28.0,32.0,1842.0,11.1,2.0,52.81,2.05,7447.0,0.00045637,1054.66769,3.2,4.97,3.21,1.81,3.29,2.69,2,4,5,4,2023-2024,0.0,0.0,0.0,0.0,0.7229425251899231,5,,0.0
02-027-00024,MANDI,2023_10,238357.0,0.0,238357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.05,258.0,12.76,0.0,0.0,JOGINDAR NAGAR,0.12,42.93,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75959339.76,0.0,52404146.06,8285675.7,0.0,15269518.0,305500000.0,1.0,7389.0,5779.0,111094.0,220.0,15752.0,17.0,438463.0,517.0,1284.0,21.0,27.0,4982.0,12.1,3.0,61.95,5.56,25916.0,0.00054338,1270.50044,3.58,4.64,3.09,1.75,2.9,3.04,5,4,3,4,2023-2024,0.0,0.0,0.0,0.0,0.7210008299687054,5,,0.0
02-027-00028,MANDI,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.04,250.0,10.06,0.0,0.0,NIHRI,0.05,12.41,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6586009.98,0.0,0.0,1652228.0,0.0,4933781.98,305500000.0,1.0,767.0,600.0,14059.0,115.0,0.0,0.0,341592.0,492.0,1681.0,29.0,27.0,2848.0,11.4,2.0,40.03,4.59,8437.0,0.00045478,947.8617042,3.83,4.9,3.17,1.83,3.57,2.26,1,4,4,5,2023-2024,0.0,0.0,0.0,0.0,0.7207208142601794,5,,0.0
02-030-02109,BILASPUR,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.07,261.0,18.28,0.0,0.0,NAINA DEVI,0.11,25.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15205471.0,0.0,0.0,6957855.0,0.0,8247616.0,91000000.0,0.97,4688.0,3254.0,80132.0,166.0,4362.0,2.0,561782.0,1095.0,584.0,15.0,30.0,3774.0,12.8,2.0,37.21,2.68,9589.0,0.00049973,1033.631922,3.97,4.81,3.1,1.76,3.44,2.23,4,4,5,3,2023-2024,0.0,0.0,0.0,0.0,0.6876720926453151,5,,0.0
02-028-02858,HAMIRPUR,2023_10,8744746.0,0.0,2372007.0,6372739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.05,152.0,7.2,0.0,0.0,HAMIRPUR,0.04,7.98,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316058861.96,0.0,156775129.44,14101068.42,119695902.5,25486761.6,145000000.0,1.11,9656.0,5334.0,100177.0,179.0,0.0,0.0,446862.0,1068.0,788.0,10.0,28.0,5213.0,12.3,3.0,54.97,4.05,23861.0,0.00066884,955.9870177,3.49,4.81,3.06,1.58,3.09,2.78,4,4,5,3,2023-2024,4859645.0,0.0,0.0,0.0,0.6876720926453151,5,,0.0
02-023-00005,CHAMBA,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.14,157.0,22.02,0.0,0.0,DALHOUSIE,0.81,145.38,39.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78954182.0,0.0,78954182.0,0.0,0.0,0.0,186000000.0,0.97,1308.0,1665.0,52103.0,130.0,0.0,0.0,302151.0,712.0,1234.0,25.0,23.0,1696.0,12.9,2.0,44.43,5.66,12444.0,0.00051934,1324.149055,3.09,4.96,3.15,1.73,3.91,2.0,3,5,5,2,2023-2024,0.0,0.0,0.0,0.0,0.685825357801779,5,,0.0
02-027-03430,MANDI,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.04,523.0,18.84,0.0,0.0,BALI CHOWKI,0.03,19.79,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612134.0,0.0,0.0,0.0,0.0,1612134.0,305500000.0,1.0,10146.0,7939.0,183461.0,410.0,0.0,0.0,660297.0,823.0,1632.0,27.0,27.0,14658.0,12.3,3.0,57.17,4.11,39155.0,0.00049582,1199.640836,4.08,4.61,3.34,1.8,3.0,3.23,5,4,4,3,2023-2024,0.0,0.0,0.0,0.0,0.680961618955712,4,,0.0
02-028-02860,HAMIRPUR,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.05,164.0,7.81,0.0,0.0,TIRA SUJANPUR,0.07,17.04,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145000000.0,1.11,3558.0,1957.0,49847.0,99.0,0.0,0.0,281426.0,650.0,705.0,15.0,28.0,2795.0,12.3,3.0,35.62,5.02,20273.0,0.00060175,965.3313134,4.11,4.32,3.31,1.79,3.69,3.07,3,4,5,3,2023-2024,0.0,0.0,0.0,0.0,0.6753554422921368,4,,0.0
02-033-00047,SHIMLA,2023_10,2503062.0,0.0,0.0,2503062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.05,456.0,24.63,0.0,0.0,THEOG,0.06,30.89,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57230834.0,0.0,28936064.0,11375279.0,0.0,16919491.0,295200000.0,0.9,6284.0,5359.0,85733.0,306.0,0.0,0.0,906037.0,1434.0,2009.0,28.0,33.0,8283.0,11.6,2.0,29.42,11.39,21243.0,0.00043521,1317.365423,4.27,4.68,3.02,1.69,3.1,2.18,4,4,4,3,2023-2024,1260000.0,0.0,0.0,0.0,0.6731626302885474,4,,0.0
02-028-02854,HAMIRPUR,2023_10,4356947.0,0.0,2212086.0,2144861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.05,155.0,8.08,0.0,0.0,BARSAR,0.04,7.44,0.78,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429565795.99,0.0,1402640607.99,5095287.0,0.0,21829901.0,145000000.0,1.11,6295.0,3461.0,67600.0,126.0,0.0,0.0,394058.0,787.0,810.0,10.0,28.0,4367.0,12.1,2.0,57.78,10.56,20803.0,0.00048746,1102.286444,4.14,4.88,3.2,1.79,3.39,2.52,3,4,2,4,2023-2024,1382416777.0,0.0,0.0,0.0,0.6649851988885511,4,,2.0
02-033-00039,SHIMLA,2023_10,28936000.0,0.0,28936000.0,0.0,0.0,0.0,0.0,0.0,27720830.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.06,210.0,13.29,0.0,0.0,KUMHARSAIN,0.03,9.43,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100700559.0,0.0,32901989.0,67798570.0,0.0,0.0,295200000.0,0.9,1202.0,995.0,52044.0,192.0,0.0,0.0,427422.0,434.0,1883.0,29.0,33.0,4846.0,11.8,3.0,31.5,6.82,16165.0,0.00042943,1309.62439,4.33,4.47,3.14,1.79,3.2,2.25,3,4,4,3,2023-2024,46111366.0,0.0,0.0,0.0,0.6608578992394546,4,,0.0
02-024-02124,KANGRA,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.05,179.0,8.61,0.0,0.0,KHUNDIAN,0.02,3.41,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250500000.0,1.03,2114.0,1394.0,54766.0,115.0,0.0,0.0,312004.0,436.0,766.0,15.0,24.0,3835.0,12.3,2.0,47.7,5.83,9824.0,0.00056,1067.174456,3.88,4.47,3.08,1.65,2.96,2.68,3,4,4,3,2023-2024,0.0,0.0,0.0,0.0,0.6608578992394546,4,,0.0
02-027-00025,MANDI,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.05,541.0,26.07,0.0,0.0,KARSOG,0.05,30.69,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130227585.53999999,0.0,0.0,11223482.23,77224348.0,41779755.31,305500000.0,1.0,6216.0,4848.0,99628.0,345.0,0.0,0.0,805581.0,1097.0,1637.0,27.0,27.0,6900.0,12.3,2.0,49.14,5.97,27447.0,0.00046034,1009.281251,3.8,4.66,2.99,1.86,3.43,1.73,4,4,3,3,2023-2024,3406049.0,0.0,0.0,0.0,0.6492215698944447,4,,0.0
02-032-00051,SIRMAUR,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.04,0.04,176.0,7.45,0.0,0.0,NOHRA,0.05,11.07,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1027.0,1339.0,27497.0,104.0,0.0,0.0,269713.0,291.0,1792.0,29.0,32.0,9884.0,11.5,2.0,34.82,13.23,5293.0,0.00048168,1074.129775,3.81,4.85,3.21,1.77,3.54,2.27,1,4,5,3,2023-2024,0.0,0.0,0.0,0.0,0.6414062172357182,4,,0.0
02-027-00031,MANDI,2023_10,2335556.0,0.0,1616000.0,719556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.04,161.0,5.78,0.0,0.0,SARKAGHAT,0.12,24.79,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100928943.34,0.0,56020543.03,14814722.31,0.0,30093678.0,305500000.0,1.01,5772.0,4463.0,66077.0,172.0,0.0,0.0,348323.0,305.0,1116.0,19.0,27.0,4402.0,12.3,3.0,61.43,1.88,26502.0,0.00042536,1641.608029,3.52,4.59,3.05,1.59,3.22,2.61,3,4,3,3,2023-2024,0.0,0.0,0.0,0.0,0.6376924164959139,4,,0.0
02-027-00018,MANDI,2023_10,58484073.0,0.0,57834874.0,649199.0,0.0,0.0,553002.0,0.0,57281872.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.04,147.0,6.09,0.0,0.0,AUT,0.02,4.35,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75859817.35,0.0,59195381.35,1016044.0,0.0,15648392.0,305500000.0,1.0,1745.0,1359.0,53058.0,91.0,0.0,0.0,168038.0,231.0,1809.0,30.0,27.0,3034.0,11.8,2.0,44.85,2.63,6806.0,0.00048583,982.6120015,4.06,4.66,3.33,1.8,3.08,3.17,3,4,3,3,2023-2024,553002.0,0.0,0.0,0.0,0.6376924164959139,4,,0.0
02-033-00046,SHIMLA,2023_10,29663142.0,0.0,9251783.0,20411359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.05,230.0,11.9,0.0,0.0,SEONI,0.06,17.21,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255115363.0,0.0,223141279.0,31974084.0,0.0,0.0,295200000.0,0.92,4822.0,3942.0,48448.0,180.0,0.0,0.0,304568.0,439.0,1418.0,30.0,33.0,7741.0,13.1,3.0,50.15,4.48,8868.0,0.00053634,918.4847866,1.92,5.0,3.09,1.63,4.38,2.86,3,4,3,3,2023-2024,376848.0,0.0,0.0,0.0,0.6376924164959139,4,,0.0
02-029-00069,UNA,2023_10,1468988.0,0.0,0.0,1468988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.05,215.0,10.51,0.0,0.0,UNA,0.08,17.78,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108700261.0,0.0,82169793.0,4602040.0,0.0,21928428.0,166151000.0,0.98,7819.0,5571.0,177073.0,224.0,21992.0,8.0,865706.0,3091.0,405.0,5.0,29.0,6437.0,13.4,3.0,52.9,4.83,39296.0,0.00070223,754.1208716,3.6,4.85,3.01,1.71,3.65,2.33,5,5,5,1,2023-2024,0.0,0.0,0.0,0.0,0.6338532572125855,4,,0.0
02-027-00026,MANDI,2023_10,5362243.0,0.0,951057.0,4411186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.03,0.03,88.0,2.95,0.0,0.0,KOTLI,0.09,10.67,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14791959.99,0.0,9035724.0,4411185.99,0.0,1345050.0,305500000.0,1.0,887.0,684.0,25902.0,65.0,0.0,0.0,143426.0,185.0,1210.0,22.0,27.0,1884.0,11.1,3.0,74.35,9.71,8878.0,0.00060716,1694.550882,3.83,4.65,3.2,1.72,3.31,2.81,1,4,4,3,2023-2024,0.0,0.0,0.0,0.0,0.6276317983483929,4,,0.0
02-026-00011,KULLU,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.06,277.0,16.57,0.0,0.0,ANI,0.04,13.11,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399626.0,0.0,0.0,399626.0,0.0,0.0,175500000.0,0.93,3773.0,3890.0,57366.0,170.0,0.0,0.0,400750.0,401.0,2149.0,30.0,26.0,4669.0,9.8,2.0,41.09,3.24,18338.0,0.00041932,1454.68143,3.91,4.91,3.41,1.81,4.09,2.94,3,3,5,5,2023-2024,399626.0,0.0,0.0,0.0,0.6266686031267102,4,,0.0
02-031-00062,SOLAN,2023_10,6770198.0,0.0,5760949.0,1009249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.06,321.0,18.06,0.0,0.0,NALAGARH,0.11,43.36,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,463718962.52,0.0,432511949.72999996,27344833.64,0.0,3862179.15,186000000.0,0.87,9530.0,10867.0,140441.0,137.0,0.0,0.0,976120.0,2591.0,518.0,10.0,31.0,7977.0,11.6,3.0,35.5,1.86,26174.0,0.00055105,787.9563709,3.63,4.85,3.09,1.59,3.63,2.1,5,5,4,1,2023-2024,0.0,0.0,0.0,0.0,0.6251682506853043,4,,0.0
